cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,0,0,22,right,1,0.3375529000000057,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,1,1,13,down,0,0.43883430000001056,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,2,2,336,left,1,0.48047219999999413,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,3,3,364,up,0,0.32699829999999963,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,4,4,196,down,1,0.3078503999999924,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,5,5,129,up,1,0.2505476000000044,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,6,6,260,up,0,0.3183403000000027,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,7,7,234,left,0,0.2720589999999987,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,8,8,6,right,0,0.3608272000000028,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,9,9,130,up,1,0.31395320000000027,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,10,10,71,left,1,0.35551889999999275,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,11,11,72,left,1,0.3815140000000099,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,12,12,192,down,1,0.36123649999998975,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,13,13,338,right,1,0.2805765999999892,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,14,14,290,right,1,0.29823319999999853,1,3,f,20,r,h,2021_Apr_18_1301,bd-ai,2021.1.4,59.999772000866294,
