0.9774 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
22.5083 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000214215D4E48>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000214215F97B8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
22.5092 	EXP 	window1: mouseVisible = True
22.5093 	EXP 	window1: recordFrameIntervals = False
22.6745 	EXP 	window1: recordFrameIntervals = True
22.8579 	EXP 	window1: recordFrameIntervals = False
23.0918 	EXP 	Created cue_hand = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_hand', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.8]), texRes=128.0, units='height', win=Window(...))
23.0968 	EXP 	Created cue_movement = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_movement', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.1225 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='images/target.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.2395 	EXP 	Imported conditions.xlsx as conditions, 400 conditions, 8 params
23.2409 	EXP 	Created sequence: fullRandom, trialTypes=400, nReps=1, seed=None
23.2413 	EXP 	New trial (rep=0, index=0): {'cue_file_hand': 'images/hand_right.png', 'hand_x': 0.5, 'cue_file_movement': 'images/arrow_up.png', 'movement_y': 0.25, 'target_x': 0.5, 'target_y': 0.25, 'is_valid': 'both', 'correct_key': 'up'}
23.4249 	EXP 	cue_hand: pos = array([0.5, 0. ])
23.4249 	EXP 	cue_hand: image = 'images/hand_right.png'
23.4249 	EXP 	cue_movement: pos = array([0.  , 0.25])
23.4249 	EXP 	cue_movement: image = 'images/arrow_up.png'
23.4249 	EXP 	target: pos = array([0.5 , 0.25])
23.6578 	EXP 	cue_hand: autoDraw = True
23.9578 	EXP 	cue_hand: autoDraw = False
24.2578 	EXP 	cue_movement: autoDraw = True
24.5578 	EXP 	cue_movement: autoDraw = False
24.8578 	EXP 	target: autoDraw = True
25.1461 	DATA 	Keypress: up
