cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,0,0,197,down,1,0.9297434999989491,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,1,1,49,right,1,0.30137349999859,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,2,2,329,up,1,0.3479076999992685,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,3,3,56,right,1,0.2643409000011161,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,4,4,107,left,1,0.4426211999998486,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,5,5,190,down,1,0.46216830000048503,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,6,6,12,right,1,0.27143099999921105,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,7,7,127,up,1,0.25073080000038317,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,8,8,302,right,1,0.5574343999996927,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,9,9,327,left,1,0.3788316999998642,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,10,10,282,right,1,0.34274379999988014,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,11,11,174,down,1,0.3447299000017665,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,12,12,350,right,1,0.29160960000081104,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,13,13,88,left,1,0.3988600000011502,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,14,14,254,right,1,0.402484899999763,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,15,15,23,right,1,0.4307415999992372,3,1,f,21,r,h,2021_Apr_18_1715,bd-ai,2021.1.4,59.99617224431188,
