0.8374 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.2678 	WARNING 	Requested an unavailable screen number - using first available.
15.6349 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012E88AE5C88>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000012E88B0C710>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.6354 	EXP 	window1: mouseVisible = True
15.6354 	EXP 	window1: recordFrameIntervals = False
15.8011 	EXP 	window1: recordFrameIntervals = True
15.9845 	EXP 	window1: recordFrameIntervals = False
16.1751 	EXP 	Created cue_hand = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_hand', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.8]), texRes=128.0, units='height', win=Window(...))
16.1786 	EXP 	Created cue_movement = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_movement', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.2024 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='images/target.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.3114 	EXP 	Imported conditions.xlsx as conditions, 400 conditions, 8 params
16.3131 	EXP 	Created sequence: fullRandom, trialTypes=400, nReps=1, seed=None
16.3133 	EXP 	New trial (rep=0, index=0): {'cue_file_hand': 'images/hand_left.png', 'hand_x': -0.5, 'cue_file_movement': 'images/arrow_up.png', 'movement_y': 0.25, 'target_x': -0.5, 'target_y': 0.25, 'is_valid': 'both', 'correct_key': 'right'}
16.4510 	EXP 	cue_hand: pos = array([-0.5,  0. ])
16.4510 	EXP 	cue_hand: image = 'images/hand_left.png'
16.4510 	EXP 	cue_movement: pos = array([0.  , 0.25])
16.4510 	EXP 	cue_movement: image = 'images/arrow_up.png'
16.4510 	EXP 	target: pos = array([-0.5 ,  0.25])
16.7177 	EXP 	cue_hand: autoDraw = True
17.0177 	EXP 	cue_hand: autoDraw = False
17.3177 	EXP 	cue_movement: autoDraw = True
17.6177 	EXP 	cue_movement: autoDraw = False
17.9177 	EXP 	target: autoDraw = True
18.2725 	EXP 	New trial (rep=0, index=1): {'cue_file_hand': 'images/hand_right.png', 'hand_x': 0.5, 'cue_file_movement': 'images/arrow_down.png', 'movement_y': -0.25, 'target_x': -0.5, 'target_y': -0.25, 'is_valid': 'hand', 'correct_key': 'left'}
18.3147 	DATA 	Keypress: right
18.3344 	EXP 	cue_hand: autoDraw = False
18.3344 	EXP 	cue_movement: autoDraw = False
18.3344 	EXP 	target: autoDraw = False
18.3344 	EXP 	cue_hand: pos = array([0.5, 0. ])
18.3344 	EXP 	cue_hand: image = 'images/hand_right.png'
18.3344 	EXP 	cue_movement: pos = array([ 0.  , -0.25])
18.3344 	EXP 	cue_movement: image = 'images/arrow_down.png'
18.3344 	EXP 	target: pos = array([-0.5 , -0.25])
18.6177 	EXP 	cue_hand: autoDraw = True
18.9177 	EXP 	cue_hand: autoDraw = False
19.2177 	EXP 	cue_movement: autoDraw = True
19.5178 	EXP 	cue_movement: autoDraw = False
19.8178 	EXP 	target: autoDraw = True
20.2716 	EXP 	New trial (rep=0, index=2): {'cue_file_hand': 'images/hand_left.png', 'hand_x': -0.5, 'cue_file_movement': 'images/arrow_up.png', 'movement_y': 0.25, 'target_x': -0.5, 'target_y': -0.25, 'is_valid': 'hand', 'correct_key': 'left'}
20.3045 	DATA 	Keypress: down
20.3178 	EXP 	cue_hand: autoDraw = False
20.3178 	EXP 	cue_movement: autoDraw = False
20.3178 	EXP 	target: autoDraw = False
20.3178 	EXP 	cue_hand: pos = array([-0.5,  0. ])
20.3178 	EXP 	cue_hand: image = 'images/hand_left.png'
20.3178 	EXP 	cue_movement: pos = array([0.  , 0.25])
20.3178 	EXP 	cue_movement: image = 'images/arrow_up.png'
20.3178 	EXP 	target: pos = array([-0.5 , -0.25])
20.6011 	EXP 	cue_hand: autoDraw = True
20.9011 	EXP 	cue_hand: autoDraw = False
21.2011 	EXP 	cue_movement: autoDraw = True
21.5030 	EXP 	cue_movement: autoDraw = False
21.8008 	EXP 	target: autoDraw = True
22.2889 	EXP 	New trial (rep=0, index=3): {'cue_file_hand': 'images/hand_right.png', 'hand_x': 0.5, 'cue_file_movement': 'images/arrow_up.png', 'movement_y': 0.25, 'target_x': -0.5, 'target_y': 0.25, 'is_valid': 'movement', 'correct_key': 'right'}
22.3555 	DATA 	Keypress: left
22.3675 	EXP 	cue_hand: autoDraw = False
22.3675 	EXP 	cue_movement: autoDraw = False
22.3675 	EXP 	target: autoDraw = False
22.3675 	EXP 	cue_hand: pos = array([0.5, 0. ])
22.3675 	EXP 	cue_hand: image = 'images/hand_right.png'
22.3675 	EXP 	cue_movement: pos = array([0.  , 0.25])
22.3675 	EXP 	cue_movement: image = 'images/arrow_up.png'
22.3675 	EXP 	target: pos = array([-0.5 ,  0.25])
22.6508 	EXP 	cue_hand: autoDraw = True
22.9508 	EXP 	cue_hand: autoDraw = False
23.2508 	EXP 	cue_movement: autoDraw = True
23.5509 	EXP 	cue_movement: autoDraw = False
23.8509 	EXP 	target: autoDraw = True
24.1877 	EXP 	New trial (rep=0, index=4): {'cue_file_hand': 'images/hand_right.png', 'hand_x': 0.5, 'cue_file_movement': 'images/arrow_down.png', 'movement_y': -0.25, 'target_x': 0.5, 'target_y': -0.25, 'is_valid': 'both', 'correct_key': 'down'}
24.2206 	DATA 	Keypress: up
24.2342 	EXP 	cue_hand: autoDraw = False
24.2342 	EXP 	cue_movement: autoDraw = False
24.2342 	EXP 	target: autoDraw = False
24.2342 	EXP 	cue_hand: pos = array([0.5, 0. ])
24.2342 	EXP 	cue_hand: image = 'images/hand_right.png'
24.2342 	EXP 	cue_movement: pos = array([ 0.  , -0.25])
24.2342 	EXP 	cue_movement: image = 'images/arrow_down.png'
24.2342 	EXP 	target: pos = array([ 0.5 , -0.25])
24.5175 	EXP 	cue_hand: autoDraw = True
24.8175 	EXP 	cue_hand: autoDraw = False
25.1175 	EXP 	cue_movement: autoDraw = True
25.4175 	EXP 	cue_movement: autoDraw = False
25.7176 	EXP 	target: autoDraw = True
