cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,0,0,51,right,1,0.308746800001245,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,1,1,177,down,1,0.2794854000003397,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,2,2,45,right,1,0.22438279999914812,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,3,3,386,left,1,0.2760837999994692,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,4,4,345,up,1,0.22938849999991362,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,5,5,79,left,1,0.24048999999831722,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,6,6,332,right,1,0.19554119999884279,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,7,7,204,down,1,0.27320610000060697,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,8,8,352,right,0,0.2676547999999457,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,9,9,315,down,1,0.2763950999997178,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,10,10,243,down,1,0.5069463999989239,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,11,11,29,right,1,0.25420370000028925,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,12,12,309,down,1,0.23372720000043046,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,13,13,136,up,1,0.26423310000063793,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,14,14,355,down,1,0.26358760000039183,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,15,15,78,left,1,0.26226630000019213,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,16,16,4,right,1,0.27233630000046105,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,17,17,359,left,1,0.2851922000008926,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,18,18,122,up,1,0.25111110000034387,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,19,19,6,up,1,0.2990384000004269,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,20,20,107,left,1,0.24213619999864022,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,21,21,250,right,1,0.3005503000003955,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,22,22,73,left,1,0.16562010000052396,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,23,23,118,up,1,0.2670966000005137,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,24,24,123,up,1,0.23739569999997912,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,25,25,28,right,1,0.302371800000401,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,26,26,244,right,1,0.30641260000084003,3,3,f,21,r,h,2021_Apr_18_1749,bd-ai,2021.1.4,59.98217329830169,
