cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,0,0,84,left,1,1.1180957000033231,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,1,1,192,down,1,0.3635539999959292,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,2,2,287,left,1,0.6229138000053354,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,3,3,302,right,1,0.35955970000941306,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,4,4,115,up,1,0.3821899000031408,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,5,5,114,up,1,0.34777620001113974,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,6,6,101,left,1,0.36774980000336654,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,7,7,275,down,1,0.32362699999066535,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,8,8,155,up,1,0.3272244999971008,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,9,9,249,up,1,0.3510853999905521,5,2,m,30,r,h,2021_Apr_19_1136,bd-ai,2021.1.4,60.01738103663753,
