cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,0,0,342,right,1,0.4751808000000892,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,1,1,216,left,1,0.3832008999888785,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,2,2,80,left,1,0.5115844999963883,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,3,3,52,right,1,0.41837499999383,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,4,4,233,up,1,0.4349508000013884,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,5,5,225,up,1,0.40774470000178553,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,6,6,236,right,1,0.4108719000068959,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,7,7,72,left,1,0.3862058000086108,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,8,8,125,up,1,0.38524790000519715,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,9,9,250,right,1,0.4442267999984324,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,10,10,16,right,1,0.3633805999998003,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,11,11,383,up,1,0.3568715000001248,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,12,12,389,up,1,0.3484429999953136,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,13,13,86,left,1,0.34650119999423623,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,14,14,126,up,1,0.32562260000850074,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,15,15,302,right,1,0.3044283999915933,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,16,16,50,right,1,0.3585700999974506,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,17,17,376,down,1,0.35335530000156723,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,18,18,369,up,1,0.3976224999933038,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,19,19,183,down,1,0.3655667999992147,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,20,20,246,right,1,0.3079673000029288,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,21,21,138,up,1,0.3413295000063954,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,22,22,205,down,1,0.3883461000077659,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,23,23,189,down,1,0.4551895000040531,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,24,24,144,up,1,0.4099374000070384,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,25,25,41,right,1,0.32448830000066664,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,26,26,331,down,1,0.38938039999629837,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,27,27,106,left,1,0.3583974999928614,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,28,28,320,left,1,0.35024880000855774,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,29,29,244,right,1,0.45014490000903606,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,30,30,259,down,1,0.4670602999976836,5,1,m,30,r,h,2021_Apr_19_1121,bd-ai,2021.1.4,59.99404858871445,
