cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,0,0,27,right,1,0.37093990000721533,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,1,1,19,right,1,0.18336830000043847,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,2,2,289,up,1,0.3495917999971425,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,3,3,61,right,1,0.2378995000035502,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,4,4,318,right,1,0.3273964999971213,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,5,5,23,right,1,0.27738839999074116,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,6,6,154,up,1,0.23503820000041742,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,7,7,86,left,1,0.26421819999814034,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,8,8,203,down,1,0.356719699993846,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,9,9,251,down,1,0.2978924999915762,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,10,10,366,right,1,0.28112259999033995,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,11,11,176,down,1,0.3639722000079928,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,12,12,226,left,0,0.24119469999277499,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,13,13,306,left,0,0.1720560999965528,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,14,14,97,right,0,0.27034799999091774,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,15,15,95,left,1,0.2865743000002112,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,16,16,317,down,1,0.39612710000074003,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,17,17,397,up,1,0.36164060000737663,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,18,18,175,down,1,0.29447269999946,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,19,19,192,down,1,0.26111629999650177,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,20,20,76,left,1,0.2810310000058962,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,21,21,351,left,1,0.684051799995359,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,22,22,346,right,1,0.36982420001004357,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,23,23,197,down,1,0.1940799000003608,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,24,24,112,up,1,0.32314279999991413,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,25,25,358,right,1,0.29780469999241177,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,26,26,300,right,1,0.35046210000291467,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,27,27,361,up,1,0.3230275999958394,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,28,28,247,left,1,0.3223754999926314,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,29,29,257,up,1,0.26991990000533406,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,30,30,127,up,1,0.2765274999983376,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,31,31,307,down,1,0.27551550000498537,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,32,32,118,up,1,0.2366516999900341,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,33,33,2,up,1,0.2579861999984132,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,34,34,38,right,1,0.3535340999951586,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,35,35,68,left,1,0.3170403999974951,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,36,36,5,left,1,0.3136417000059737,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,37,37,150,up,1,0.21322340000187978,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,38,38,359,left,1,0.2402799999981653,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,39,39,233,down,0,0.3583037000062177,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,40,40,364,right,1,0.37367049999011215,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,41,41,72,left,1,0.30725579999852926,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,42,42,167,down,1,0.2620156000048155,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,43,43,89,left,1,0.24160170000686776,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,44,44,78,left,1,0.2989996000105748,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,45,45,98,left,1,0.4027492000022903,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,46,46,292,right,1,0.4065614999999525,7,3,m,21,r,h,2021_May_02_1137,bd-ai,2021.1.4,60.00024000453374,
